gene_id,gene_name,J_910,J_909,J_905,A,B,C,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000042548.15,Asxl1,1016,1467,1182,1660,1224,1445,1089.6864440517797,-0.05048428513407347,0.11273377580649856,0.5742513804160498,0.8056514206735879,NS
ENSMUSG00000030056.9,Isy1,1295.839,1512.516,1222.056,1448.363,1437.143,1403.472,1299.081915980711,0.04814634625773829,0.10310366626151639,0.5748809409698716,0.8060610332383905,NS
ENSMUSG00000086283.8,2810433D01Rik,67,18,15,32,45,63,35.33281541043814,-0.03375025793783942,0.18322613228606738,0.5749495612163213,0.8060736825386904,NS
ENSMUSG00000039671.19,Zmynd8,1240.001,1669,1102.999,1772.999,1218.001,1247.001,1189.0072469919382,0.05152919760913344,0.11952552808905458,0.5752388686166683,0.806395698387276,NS
ENSMUSG00000042010.17,Acacb,888,842,1404.999,1690,1420,991,1558.6654724523655,-0.044914493716505605,0.1675964418684634,0.575366256539541,0.8064906850137104,NS
ENSMUSG00000024335.21,Brd2,5128.999,5931,5528.999,6416,5636.999,5912.001,5102.184922725708,0.04030051625100944,0.07984971438631235,0.5757645863666989,0.8067534885205204,NS
ENSMUSG00000032010.16,Usp2,1447,1132,2553,1385.999,1885.999,1712,1935.8091671057684,0.042539640365576906,0.17164296909565294,0.5756749380194527,0.8067534885205204,NS
ENSMUSG00000042079.14,Hnrnpf,9441.832,12982.536,8917.554,11541.775,10530.662,10870.208,9167.806278964521,0.05063745814516383,0.11458766803391082,0.5757923419363093,0.8067534885205204,NS
ENSMUSG00000121482.1,ENSMUSG00000121482,666,581,358,848,563,588,498.486170959439,-0.05108351718936317,0.15027091151010755,0.5756877157334223,0.8067534885205204,NS
ENSMUSG00000002625.11,Akap8l,1026.999,854.999,861.999,1152,971,1185.001,957.6259635757378,-0.05237771363428464,0.1284701132266487,0.5759446380832749,0.806883284656753,NS
ENSMUSG00000026575.16,Nme7,274.999,429,325,458,355,409.999,321.757888569791,-0.05194106385569813,0.12384017830778687,0.5762309994794153,0.8071599705495249,NS
ENSMUSG00000063524.14,Eno1,5984.329,9870.732,6766.651,8429.091,8286.167,5440.415,6058.067936754334,0.045835116912103194,0.1655749754635727,0.5762614917283706,0.8071599705495249,NS
ENSMUSG00000037347.8,Chst7,203,129,97,141,162,130,129.63876770469184,0.048871615143067364,0.15811318181834472,0.576430079063563,0.8072823235486394,NS
ENSMUSG00000051378.11,Kif18b,85,159,59,95,132,34,54.89063114716194,0.030262517974732707,0.1867879692657005,0.576468220394289,0.8072823235486394,NS
ENSMUSG00000020652.18,Cenpo,270.999,257,178,316.999,267,274,201.27805634894622,-0.05236831353096156,0.1387013371516564,0.5767350148372301,0.8073215768654044,NS
ENSMUSG00000021771.15,Vdac2,13261.998,13847.998,12413.999,15332.991,14368.992,12747.998,13500.833428053642,0.04666264974329659,0.0986226498491394,0.5767161937925144,0.8073215768654044,NS
ENSMUSG00000024006.18,Stk38,3546.001,4605.999,3795,4630,4029.001,4152.001,3652.3861035040863,0.04474447176345863,0.09245214996742308,0.5767023585562208,0.8073215768654044,NS
ENSMUSG00000097756.3,A730056A06Rik,59,33,43,64,51,57,51.44125258663901,-0.04792713496608054,0.16065823717352634,0.576630961209486,0.8073215768654044,NS
ENSMUSG00000021096.12,Ppm1a,3594,3682,5333,6026.999,4468,4915,4784.816217410611,-0.05239031089710288,0.13479178001696776,0.5772818034816367,0.8078437932365894,NS
ENSMUSG00000041417.16,Pik3r1,3256,3304,3377,3854,3222.999,4858.001,3349.054180967837,-0.052359020910720866,0.1321717718361974,0.5772872651853336,0.8078437932365894,NS
ENSMUSG00000044827.11,Tlr1,114.136,269.877,103.081,265.551,239.989,137.022,132.4259875439315,-0.037820929445429044,0.1781278117829433,0.5772008289527497,0.8078437932365894,NS
ENSMUSG00000020610.18,Amz2,2139,1828,2110,2839.999,2298,2248.999,2324.766032012407,-0.05222768403933627,0.1304513003593562,0.5778081739180085,0.8079618128621502,NS
ENSMUSG00000022663.4,Atg3,2020,2262,1876,2272,2006,2256,2048.787870965891,0.04943164728838316,0.10984384424702037,0.5776584602611059,0.8079618128621502,NS
ENSMUSG00000033059.8,Pygb,1616,1724,1420.026,1735.021,1634,1529.044,1394.5946302680964,0.051858348786807076,0.14364309203137599,0.57762653014349,0.8079618128621502,NS
ENSMUSG00000035578.17,Iqcg,103,90,134,140,151,123,190.87147936798104,-0.04797169762132833,0.1601653377536094,0.5777525436409898,0.8079618128621502,NS
ENSMUSG00000048371.9,Pdp2,265,369,297,306,317,270,292.9570328463097,0.042203057324023026,0.1717855088184772,0.5778495094872886,0.8079618128621502,NS
ENSMUSG00000068040.11,Tm9sf4,1118,1637.999,1459,2071,1613,1389.999,1235.8945189017586,-0.05218004349229948,0.12917095138984921,0.5776892626423784,0.8079618128621502,NS
ENSMUSG00000074785.6,Plxnc1,1042,2234,1241,2298,1796,1499.999,1324.742567754935,-0.048654318199366525,0.15824901031215852,0.5777569753432651,0.8079618128621502,NS
ENSMUSG00000107355.3,AI839979,157,389,157,272.999,303.001,283,211.68173987697318,-0.04782244268158107,0.160555727484415,0.5777646972861097,0.8079618128621502,NS
ENSMUSG00000095990.2,Zfp97,475.965,557.896,424.818,773.186,492.899,494.996,495.18989653491036,-0.051985291890815855,0.12693377995019414,0.5780104200200863,0.8081032593313694,NS
ENSMUSG00000022014.17,Epsti1,1711,2049,1026,2017,1679,1211,1293.416052530908,0.05138316013389064,0.14663179765111295,0.578257398486261,0.8083593688163522,NS
ENSMUSG00000036985.13,Zdhhc9,740,1075,990,1382.999,989,1021,821.5147069021591,-0.05224657269685679,0.1339673574867864,0.5783131425262125,0.8083593688163522,NS
ENSMUSG00000020654.16,Adcy3,1050.001,627,864,532,625,1291.999,764.3811032990152,0.04278930482070415,0.17067873247678345,0.5786422232860732,0.8084497276894193,NS
ENSMUSG00000020883.19,Fbxl20,1351,1766,1936.999,2486,1629,2079,1522.428507695301,-0.05181374417440183,0.14266954905109772,0.5786886722096496,0.8084497276894193,NS
ENSMUSG00000024997.8,Prdx3,4375,4399,5343,6577,5388,5066,5615.894639308847,-0.05164598784412763,0.12424730640434664,0.5787110806959974,0.8084497276894193,NS
ENSMUSG00000041215.17,Yeats2,392,584,522,609,583,596,476.1900290689409,-0.05209181536822343,0.1301029668384828,0.5786819222258841,0.8084497276894193,NS
ENSMUSG00000041734.16,Kirrel1,982,1367,997,1146,1311,1486,962.0359168479015,-0.05183857052319186,0.12603656508223507,0.5785428499848908,0.8084497276894193,NS
ENSMUSG00000079471.5,Mymx,197,236,188,277.001,200,132,174.85112309054742,0.0427746335766123,0.17068513664863802,0.5787364335296826,0.8084497276894193,NS
ENSMUSG00000038195.7,Rilp,402,387,514,451,477,420,540.3438421953023,0.051691121846328805,0.14351067330169112,0.5789550069079379,0.8085880285450082,NS
ENSMUSG00000040721.10,Zfhx2,116,117,144,167,131,86,113.8801728693944,0.048293871647089655,0.1588587156483086,0.5789288424729089,0.8085880285450082,NS
ENSMUSG00000028218.20,Cibar1,744,696,612,876,811,772,755.0966415474272,-0.051599205671479145,0.12444450168640094,0.5792024054573218,0.8087665221773981,NS
ENSMUSG00000066861.15,Oas1g,103.4,247.491,74.458,216.396,316.357,61.221,111.39635599593025,-0.030130094158457302,0.18668551459145372,0.5791665428038681,0.8087665221773981,NS
ENSMUSG00000029084.6,Cd38,409,508,464,656,460,538,453.51683489023395,-0.05149762873128578,0.12368153614500378,0.579363006609156,0.8089072637956884,NS
ENSMUSG00000028557.11,Rnf11,5762,5451,6743,7779,6756,6904,7095.9420663757755,-0.05014006893574389,0.1146002490896357,0.5795630447724909,0.809019525291355,NS
ENSMUSG00000030789.10,Itgax,12997.997,17463.999,18653.999,18167,14964.998,16070.997,12892.996991271613,0.04784713092747011,0.15989709166618696,0.579512064743015,0.809019525291355,NS
ENSMUSG00000028116.14,Myoz2,1021,1389.999,7528.001,3826.999,3937,852.999,4091.3138163822396,0.025856348719867965,0.19083097552513864,0.5801308038572163,0.8097284955798607,NS
ENSMUSG00000001143.14,Lman2l,688.999,943,784,997,892,673.001,761.6502797372822,0.05020392467948178,0.11550324726304122,0.5803045522426237,0.8097800355554192,NS
ENSMUSG00000024800.9,Rpp30,491,606,565,695,618,642,595.5336210043806,-0.0482176292466329,0.10615902613045677,0.5804670938787275,0.8097800355554192,NS
ENSMUSG00000025371.13,Chmp6,701,811,733,854,832,697,725.3550989307213,0.04985794071766077,0.1137250411548229,0.5804648160846584,0.8097800355554192,NS
ENSMUSG00000040105.4,Plpp6,408,370,320,404,333,371,357.788177606692,0.04837169656560438,0.15807613402925422,0.5803989891878676,0.8097800355554192,NS
ENSMUSG00000067931.7,Zfp948,433,602,518,526,637,684,542.2212461158605,-0.05195536185555697,0.13349271311115782,0.5803978579992415,0.8097800355554192,NS
ENSMUSG00000011254.17,Thg1l,566,711,489,678,653,520,531.1589268282023,0.051410614945519066,0.12491087562162438,0.5809258815574743,0.8101785333932916,NS
ENSMUSG00000020638.9,Cmpk2,375,1419,365,617,1026,269,497.1770229409464,0.03517857091287145,0.1809289615341076,0.5809302524285671,0.8101785333932916,NS
ENSMUSG00000032841.16,Prr5l,217,335,194,358,333,245,219.017532829182,-0.04655796085433602,0.1626937488240288,0.5809923545568603,0.8101785333932916,NS
ENSMUSG00000041491.9,Cep78,158,189,118,187,188,180,143.2113905520847,-0.05178063556086041,0.13007752131142314,0.5809400420500034,0.8101785333932916,NS
ENSMUSG00000000827.19,Tpd52l2,3209,3523,3039.001,3482,3342.999,3695,3279.8834998390225,0.041624866276242484,0.08494023065133402,0.5812816262335464,0.8104983499802798,NS
ENSMUSG00000001444.3,Tbx21,27,36,20,19,28,30,26.702516791127202,0.03831139710014931,0.17689872261745532,0.5814696584945407,0.8105548494643829,NS
ENSMUSG00000001741.13,Il16,541,504,494,829,463.999,585.999,520.898242741074,-0.051789399394461255,0.13261076390702048,0.5815019374752611,0.8105548494643829,NS
ENSMUSG00000027303.19,Ptpra,3480,4604.001,3460.001,4796,4644,4249.999,3438.0158871740246,-0.05113920673030642,0.12294425026695957,0.5814016906334996,0.8105548494643829,NS
ENSMUSG00000048612.17,Myof,8169,13463.999,10470.002,16788,12096.999,11260.002,9135.691554266434,-0.04810067983458843,0.15843427204063978,0.5815698061334711,0.8105659138453417,NS
ENSMUSG00000021710.12,Nln,895,1403.999,1115,1642,1290,1213,1006.6302113493158,-0.05146685036901268,0.14167462055553887,0.5818798965205938,0.8108309911849403,NS
ENSMUSG00000046844.7,Vat1l,12,20,44,42,18,4,36.98723335539659,0.023230893743400576,0.19314118260690355,0.5818403687222857,0.8108309911849403,NS
ENSMUSG00000024539.18,Ptpn2,1018,1491,978,1277,1178,1228,1137.535225376161,0.0481631055598003,0.10674727694912253,0.5820043669363592,0.8108320493069723,NS
ENSMUSG00000075585.4,6330403L08Rik,365,361,399,508,395,445,410.0591078299942,-0.05083662101332523,0.12116703580541015,0.5820430106922123,0.8108320493069723,NS
ENSMUSG00000097162.4,2310010J17Rik,197.999,84,102,112,127,136,173.62613888706716,0.04149760472682634,0.17215158187713764,0.5820605077058332,0.8108320493069723,NS
ENSMUSG00000025225.16,Nfkb2,1134.001,1498.999,969,1400,1302,1105.999,997.4522923688874,0.049338522686021215,0.11240353877569172,0.5824695354962259,0.8113182767854229,NS
ENSMUSG00000020349.5,Ppp2ca,7466,8633,8337,9836,9291,9265,8269.135507316236,-0.041778631142311486,0.08577892556230107,0.5826216999708056,0.811391884478276,NS
ENSMUSG00000036661.15,Dennd3,163,190,140,181,198,128,157.16843623408738,0.05112684505269949,0.14406253779980177,0.5826423646619606,0.811391884478276,NS
ENSMUSG00000032294.18,Pkm,38464.621,44637.103,44412.293,58483.785,53829.358,44554.218,46960.969429862314,-0.050618236315842086,0.14742112343187397,0.5830010445359292,0.8116569853134302,NS
ENSMUSG00000037295.8,Ldlrap1,1299,1860,1259,1833.999,1539,1241,1157.7676802713831,0.051519079052281765,0.1303417677854698,0.5829359908659435,0.8116569853134302,NS
ENSMUSG00000068917.13,Clk2,859,950.001,875,941.001,898,1011.998,880.7946149819223,0.04842044360054074,0.10841200582961757,0.5830127624635841,0.8116569853134302,NS
ENSMUSG00000038086.5,Hspb2,583,436,690,700,585,406,673.4798320023394,0.04176605886217336,0.17152033997585048,0.5831452240360459,0.8117578381111075,NS
ENSMUSG00000040429.7,Mterf1a,198.85,236.593,157.017,171.556,215.654,212.347,195.50649424597424,0.050535729948627456,0.14775347744161116,0.5832122831424627,0.8117676370795315,NS
ENSMUSG00000004394.13,Tmed4,2228,2426,2426,2640,2641,2335.001,2444.674629337078,0.044808731644113274,0.09518664263294685,0.5835148763204737,0.8119897856740232,NS
ENSMUSG00000019782.11,Rwdd1,3262.925,3076.911,3585.955,3759.905,3336.939,3408.905,3704.7968203311857,0.051052228409533065,0.12487145644876577,0.5835341255336453,0.8119897856740232,NS
ENSMUSG00000023452.20,Pisd,1632.163,2055.791,1791.38,2026.997,1972.211,1731.493,1547.500381567099,0.05133212072538638,0.128686137526373,0.5836720662715603,0.8119897856740232,NS
ENSMUSG00000032388.8,Spg21,2764,2909,2212,3057.999,2654.999,2490,2306.432923929835,0.05147924661317137,0.13733835689073096,0.583593144807891,0.8119897856740232,NS
ENSMUSG00000039953.14,Clstn1,1185,1257,1550,1819,1452,1555,1369.436529548878,-0.051403494114200775,0.1299208630114688,0.58363891998065,0.8119897856740232,NS
ENSMUSG00000046413.17,Irx3os,30,12,17,24,19,13,29.995922461214196,0.03537669513380588,0.18035782811749024,0.5837411471173402,0.812002367043302,NS
ENSMUSG00000003868.15,Ruvbl2,480.001,694.999,717,805,623,577,597.0004197716735,0.050550026745867414,0.12089688725982545,0.5839106136047755,0.8121073998895271,NS
ENSMUSG00000004267.17,Eno2,1027.001,1071,803.001,1043,1057.001,946.001,879.7380082313538,0.0509643689851806,0.12453082956245519,0.5839367440980148,0.8121073998895271,NS
ENSMUSG00000035000.9,Dpp4,229,312,256,392,193,229,277.74581745142945,0.048507785188910614,0.15615475161856157,0.5840197739925841,0.8121393628675406,NS
ENSMUSG00000034926.4,Dhcr24,173,455,195,224,422,114,186.16793216671604,0.038834253119239,0.17578094403116298,0.5842034308350372,0.8122277345851027,NS
ENSMUSG00000038319.15,Kcnh2,53,32,43,71,61,46,44.43702521671689,-0.03453158809659743,0.18132473287303238,0.5841670618181249,0.8122277345851027,NS
ENSMUSG00000071350.13,Setdb2,280,360,264.999,421,374.001,283.001,261.8767306954003,-0.050551308679899556,0.12133592013202482,0.5843210631624525,0.8123077787308223,NS
ENSMUSG00000031112.11,Stk26,143,206,134,216,227,147,163.902332794484,-0.050182467755493676,0.1487912802570678,0.5845110926433004,0.8124459511990606,NS
ENSMUSG00000044921.6,Rassf9,82,52,87,141,92,62,108.15963461863481,-0.041789297526972836,0.17122096882807258,0.5845405952767511,0.8124459511990606,NS
ENSMUSG00000023830.15,Igf2r,5924,9881,7518,11146,9075,8124,6904.8595399407695,-0.05078388678152287,0.144414755976058,0.5848639061449161,0.8125613077154588,NS
ENSMUSG00000024803.10,Ankrd1,845,3268,2976,3093,2189.999,1440,1885.557598578789,0.03842402925529351,0.17626009739305087,0.5848361553821131,0.8125613077154588,NS
ENSMUSG00000028684.15,Urod,1022.001,1063,1249.001,1339.001,1152,1074,1101.584258445481,0.04929735777186505,0.11375727353135184,0.584771683536229,0.8125613077154588,NS
ENSMUSG00000032372.15,Plscr2,331,311.999,174,236,252,321.001,237.43768489734612,0.04692841846473114,0.16058926767638543,0.5847257266118886,0.8125613077154588,NS
ENSMUSG00000019132.12,BC005537,20775,25093,16387,23229,21919,20823,18538.352232878093,0.04811161642668351,0.10855430461196688,0.5856657514557766,0.8127000811689518,NS
ENSMUSG00000020821.18,Kif1c,7664.999,8220.999,10360,10880.999,8344.999,8048,9169.817868336886,0.0504742386492954,0.1459587392646414,0.5856848570169149,0.8127000811689518,NS
ENSMUSG00000021178.10,Psmc1,4120.999,5400,4413,6085.998,5179.999,4912.999,4808.128435782699,-0.04135435500517159,0.08542488408592348,0.5853178623876312,0.8127000811689518,NS
ENSMUSG00000029165.18,Agbl5,105,105,80.999,155,100,105,91.13787702415702,-0.05008145005328552,0.1485123087775182,0.5856317179439083,0.8127000811689518,NS
ENSMUSG00000031575.19,Ash2l,1134,1459.001,1149,1460.001,1347,1218.999,1165.3103342886525,0.04255819131205493,0.08895403698963524,0.5855251531424321,0.8127000811689518,NS
ENSMUSG00000035086.14,Becn1,3677.999,3844,3326.001,3914,3881,3880,3592.328946101067,0.042792171695029,0.08958865378915173,0.5853504242572001,0.8127000811689518,NS
ENSMUSG00000036611.6,Eepd1,1192,1173,1269,1747,1317,1508,1399.2956937786014,-0.04766590068520236,0.15825584203835363,0.585425106704018,0.8127000811689518,NS
ENSMUSG00000038412.9,Higd1a,1366.979,1234.999,1582.001,1334.001,1659.953,1348.999,1824.6973495584218,0.05107157589780233,0.1399971551934919,0.5856652875867929,0.8127000811689518,NS
ENSMUSG00000042705.10,Commd10,1185,1388,1023,1269.001,1329.001,1212.999,1077.03080471773,0.04813404728560447,0.10834021526475983,0.5851164441626031,0.8127000811689518,NS
ENSMUSG00000048349.10,Pou4f1,25,16,31,39,27,35,30.62435408717182,-0.03307842940685521,0.1829000144959842,0.5852274778740173,0.8127000811689518,NS
ENSMUSG00000055675.7,Kbtbd11,978,526,899,704,692,1782,794.82971114344,-0.03801851039677588,0.17672544341991522,0.5854781344081073,0.8127000811689518,NS
ENSMUSG00000101848.2,4933417E11Rik,31,21,21,39,24,33,26.424618343054693,-0.04098939810448073,0.1723580936927656,0.5854343572386136,0.8127000811689518,NS
ENSMUSG00000074170.6,Plekhf1,846,519,833,530,586,1024,719.8061561311056,0.04228823946358666,0.17013285138385564,0.5857797871583391,0.8127484223755167,NS
ENSMUSG00000032850.17,Rnft2,33,38,33,36,44,23,35.011657277654095,0.0449645384819177,0.16494876703438785,0.5858496838856877,0.8127620242644298,NS
ENSMUSG00000042810.15,Krba1,654.999,393,453,798,599,564.001,645.3952363283081,-0.04347265393598373,0.16793951013857888,0.5859781282315694,0.8128568394186642,NS
ENSMUSG00000006782.17,Cnp,642,958,546.999,917,772,541,589.9016628391394,0.051163507501393084,0.13548130969036914,0.5861770723960321,0.8128826929310299,NS
ENSMUSG00000027187.11,Cat,3751,4118,4331,4712,3890,3960,4596.847710958692,0.050088516236236724,0.14807745747107634,0.5861345465175554,0.8128826929310299,NS
ENSMUSG00000062232.15,Rapgef2,792,871,681,983,841,956,895.1545486532586,-0.0500640559466026,0.11949187143063338,0.5861074377531348,0.8128826929310299,NS
ENSMUSG00000028459.12,Cd72,1918.001,2928.999,1284,2309.999,3248,2215.999,1623.498948131555,-0.041457219216218595,0.17143799554561656,0.5863141280528605,0.8129060565776463,NS
ENSMUSG00000029321.2,Slc10a6,132,191,308,100,150,320,194.40905348513277,0.03444216657398531,0.1811866582889144,0.5862913980448698,0.8129060565776463,NS
ENSMUSG00000021686.7,Ap3b1,1461,2444,1929,2870,2118,2107,1771.7710054964389,-0.05062815057052436,0.14387801875848613,0.5864639444078078,0.8130304272361214,NS
ENSMUSG00000070867.5,Trabd2b,207,314,339,258,224,370,250.94698124359672,0.046651799901429834,0.1606785125115836,0.5866537911754022,0.8132102619296212,NS
ENSMUSG00000003352.15,Cacnb3,272.001,342.999,212,310,292,232.999,246.95595341678933,0.048566226893467304,0.15469966172171865,0.5867325822244219,0.8132361318492832,NS
ENSMUSG00000028347.15,Tmeff1,143,145,142,174,205,193,163.75311774669953,-0.03686441223222544,0.17808304352646365,0.5868398121526741,0.8132602031897833,NS
ENSMUSG00000031357.4,Syap1,2269,2585,2635,3206,2714,2960,2588.1936959536374,-0.049153453010753946,0.11465085343312438,0.5871107300513896,0.8132602031897833,NS
ENSMUSG00000035764.6,Fbxo45,906,1036,966,1215,1136,1045,973.479598837139,-0.043725170013665125,0.09306371735331033,0.5870841532302438,0.8132602031897833,NS
ENSMUSG00000066441.15,Rdh11,589,894,710,861,898,824,648.475443827121,-0.04998336697461494,0.11977701428739791,0.5870094516508302,0.8132602031897833,NS
ENSMUSG00000097820.4,E530011L22Rik,35,28,30,50,33,37,35.608959493889614,-0.04377011480349355,0.16713495034427284,0.5869754967024965,0.8132602031897833,NS
ENSMUSG00000101493.3,2810405F17Rik,78,64,61,63,72,71,82.64974907471004,0.04872623722043925,0.15396890095695992,0.5869833087092761,0.8132602031897833,NS
